EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsAssisted3s,ThreePtAssists,Arc3Assists,BlockedShortMidRange,Assisted3sPct,Arc3PctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,Fg2aBlocked,AtRimAssists,Steals,BadPassSteals,Offensive Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,BadPassTurnovers,PenaltyTurnovers,DefCorner3ReboundPct,Corner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,Corner3Assists,StepOutOfBoundsTurnovers,Travels,Offensive Fouls,DefensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimFGM,SecondChanceCorner3FGM,AtRimPctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,BlockedLongMidRange,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,LostBallSteals,FTOffRebounds,OffensiveGoaltends,OffFTReboundPct,Blocked3s,BlockedArc3,BlockedCorner3,Transition Take Fouls Drawn,LongMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Charge Fouls Drawn,Corner3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,Transition Take Fouls,HeaveMakes,team_id,year,season,team_vs
1627741-1630311-1631218-203937-203952,1610612744,"Buddy Hield, Pat Spencer, Trayce Jackson-Davis, Kyle Anderson, Andrew Wiggins","Hield, Spencer, Jackson-Davis, Anderson, Wiggins",1627741-1630311-1631218-203937-203952,GSW,152.0,1,3.0,-3.0,5.0,6.0,,6.0,1.0,11.0,,,,1.0,2.0,,,1.0,,1.0,1.0,,,1.0,2.0,2.0,2.0,,8.0,11.0,,3.0,,,,,,,,2.0,,,1.0,1.0,,2.0,,,6.0,,1.0,,2.0,,2.0,1.0,3.0,,2.0,,,1.0,2.0,,,,,,1.0,,,,,,,1.0,,1.0,1.0,5.0,,,,,,,1.0,,1.0,0.5,,1.0,,1.0,1.5,,0.5,1.0,,1.0,1.0,,,0.5,1.0,,,,1.0,1.0,,,104.21052631578948,1.0,14.2,13.5,14.0,10.666666666666666,,,,0.5,0.5,1.0,,,,,,0.25,0.25,1.0,1.0,,,,,0.5,1.0,0.4884625,,,,0.375,,4.8,24.3,,6.0,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,1.5,0.5,0.5,1.0,,,,0.49335,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1627741-1630311-203110-203937-203952,1610612744,"Buddy Hield, Pat Spencer, Draymond Green, Kyle Anderson, Andrew Wiggins","Hield, Spencer, Green, Anderson, Wiggins",1627741-1630311-203110-203937-203952,GSW,159.0,1,3.0,-5.0,5.0,5.0,5.0,,,10.0,,,,,2.0,,,,,,2.0,,2.0,,2.0,,2.0,,,5.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,2.0,1.0,,3.0,,3.0,,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,,1.0,1.0,,,5.0,,,,,,,,,,,,,,,0.5,1.0,,1.0,,0.6666666666666666,,0.75,,,,,1.0,,0.6666666666666666,,90.56603773584906,1.0,21.2,10.6,21.2,10.4,,,,0.5,,,,,,,,,0.5,,,,,0.5,,0.5,,0.4728625,0.4728625,,,,,6.2,26.05,1.0,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,0.5,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1627741-1630322-1630541-1631218-201939,1610612744,"Buddy Hield, Lindy Waters III, Moses Moody, Trayce Jackson-Davis, Stephen Curry","Hield, Waters III, Moody, Jackson-Davis, Curry",1627741-1630322-1630541-1631218-201939,GSW,235.0,2,4.0,,6.0,8.0,,1.0,1.0,14.0,1.0,1.0,,,2.0,,,1.0,,1.0,1.0,,,1.0,3.0,2.0,2.0,,8.0,8.0,,,,,,,,,2.0,,,,1.0,1.0,1.0,3.0,,,8.0,,1.0,1.0,,,1.0,1.0,2.0,,2.0,,1.0,,3.0,1.0,,1.0,,,1.0,,,,,,,,,,,8.0,,,,,1.0,1.0,1.0,,1.0,0.3333333333333333,,0.8,,0.8,,,0.4,0.6666666666666666,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,85.7872340425532,,21.166666666666668,13.5,19.166666666666668,13.5,0.2,1.0,1.0,0.4,,,,,,,,0.2,0.2,1.0,1.0,,,,,0.6,1.0,0.53478,,,,,,8.433333333333334,24.75,,6.0,2.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,,,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1627741-1630322-1630541-201939-203110,1610612744,"Buddy Hield, Lindy Waters III, Moses Moody, Stephen Curry, Draymond Green","Hield, Waters III, Moody, Curry, Green",1627741-1630322-1630541-201939-203110,GSW,28.0,1,,,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,1.0,3.0,3.0,,,1.0,1.0,,,1.0,3.0,2.0,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,1.0,,3.0,3.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.5,,1.5,,,,,,,,,,,,,,,,,102.85714285714286,,19.0,9.0,19.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,0.6595,0.6595,1.0,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1610612744,2025,2024-25,True
1627741-1630322-1630541-203471-203952,1610612744,"Buddy Hield, Lindy Waters III, Moses Moody, Dennis Schröder, Andrew Wiggins","Hield, Waters III, Moody, Schröder, Wiggins",1627741-1630322-1630541-203471-203952,GSW,2.0,1,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1627741-1630322-1630611-1631218-203471,1610612744,"Buddy Hield, Lindy Waters III, Gui Santos, Trayce Jackson-Davis, Dennis Schröder","Hield, Waters III, Santos, Jackson-Davis, Schröder",1627741-1630322-1630611-1631218-203471,GSW,133.0,1,2.0,-4.0,3.0,4.0,,,1.0,7.0,1.0,1.0,,1.0,2.0,,,,,,,,,2.0,3.0,,,,4.0,8.0,,2.0,,,,,,,,4.0,,,,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,1.0,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,75.78947368421052,,25.666666666666668,14.0,25.333333333333332,14.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,0.3333333333333333,,0.42993333333333333,,,,0.5,,6.2,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,,,1.0,,1.0,1.0,0.4464,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1627741-1630322-1631218-1641764-203110,1610612744,"Buddy Hield, Lindy Waters III, Trayce Jackson-Davis, Brandin Podziemski, Draymond Green","Hield, Waters III, Jackson-Davis, Podziemski, Green",1627741-1630322-1631218-1641764-203110,GSW,145.0,2,2.0,-4.0,6.0,6.0,5.0,,1.0,12.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,,5.0,9.0,,2.0,1.0,2.0,1.0,3.0,,5.0,2.0,,,,2.0,1.0,1.0,2.0,,,5.0,1.0,,1.0,2.0,,3.0,1.0,4.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,3.0,5.0,5.0,,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.6,0.5,,0.6666666666666666,,1.0,0.5,0.75,0.3333333333333333,,,1.0,0.5,,1.0,,119.17241379310346,,10.333333333333334,13.833333333333334,9.833333333333334,13.166666666666666,0.2,1.0,1.0,0.2,,,,,,,,0.2,0.4,0.5,0.5,0.2,0.2,0.4,0.5,0.8,0.5,0.55916,0.55916,,,0.4,1.0,4.65,26.400000000000002,0.8333333333333334,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1627741-1630322-1631218-1641764-203937,1610612744,"Buddy Hield, Lindy Waters III, Trayce Jackson-Davis, Brandin Podziemski, Kyle Anderson","Hield, Waters III, Jackson-Davis, Podziemski, Anderson",1627741-1630322-1631218-1641764-203937,GSW,141.0,1,2.0,1.0,4.0,5.0,2.0,,,9.0,,,,1.0,1.0,,,2.0,1.0,,,,,1.0,1.0,1.0,2.0,,5.0,4.0,,,1.0,1.0,,1.0,,2.0,2.0,,,,,,1.0,2.0,1.0,,5.0,,,2.0,,,2.0,,2.0,,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,5.0,2.0,2.0,,,1.0,1.0,0.5,,0.5,1.0,1.0,0.8333333333333334,0.5,0.8333333333333334,,0.5,0.6666666666666666,,,,,0.6666666666666666,,0.6666666666666666,,,,,,,1.0,,91.91489361702128,,11.5,19.0,11.5,16.4,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.6666666666666666,,,,,0.5,,,0.6666666666666666,,0.5346833333333333,0.4943,,,,0.4,5.5,23.2,0.5,3.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1627741-1630322-1631218-201939-203937,1610612744,"Buddy Hield, Lindy Waters III, Trayce Jackson-Davis, Stephen Curry, Kyle Anderson","Hield, Waters III, Jackson-Davis, Curry, Anderson",1627741-1630322-1631218-201939-203937,GSW,224.0,1,4.0,4.0,7.0,6.0,,,,13.0,,,,,,,,3.0,,2.0,3.0,,,,,4.0,6.0,,12.0,8.0,,,,,,,,,,,,,3.0,2.0,,4.0,,,12.0,,,3.0,,,3.0,,3.0,,1.0,,,1.0,1.0,,,1.0,,,2.0,,1.0,,,,,,,,,12.0,,,,,,,0.6666666666666666,,0.6666666666666666,,,1.0,,1.0,,,1.0,1.0,,,,0.75,,0.6,,,,,,,0.6666666666666666,,83.57142857142857,,15.857142857142858,18.833333333333332,15.857142857142858,17.166666666666668,,,,,,,,,,,,0.5,0.5,0.6666666666666666,0.6666666666666666,,,,,1.0,0.6666666666666666,0.56945,,0.16666666666666666,,,,,25.266666666666666,,12.0,4.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,2.0,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.16666666666666666,,,,1610612744,2025,2024-25,True
1627741-1630322-1631218-203110-203471,1610612744,"Buddy Hield, Lindy Waters III, Trayce Jackson-Davis, Draymond Green, Dennis Schröder","Hield, Waters III, Jackson-Davis, Green, Schröder",1627741-1630322-1631218-203110-203471,GSW,158.0,1,3.0,-3.0,5.0,4.0,,,2.0,9.0,,1.0,,1.0,2.0,,,1.0,,,2.0,,,1.0,3.0,,3.0,,2.0,5.0,,,,,,,,,,2.0,,,2.0,,,,,,,2.0,,1.0,,,1.0,2.0,3.0,,,,1.0,,1.0,,,2.0,1.0,,1.0,,,,,,,,,,,2.0,,,,,,,,,,0.3333333333333333,,0.16666666666666666,,0.16666666666666666,,,0.5,,,,,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4,,,,,,,,82.0253164556962,,16.2,19.25,12.2,13.5,0.16666666666666666,,,0.3333333333333333,0.5,0.5,,,,,,0.16666666666666666,0.3333333333333333,,,,,,,0.6666666666666666,,0.5307000000000001,,,,,,4.666666666666667,26.366666666666664,,,,,,,,,1.0,,2.0,,,,1.0,,,,,,,,,0.3333333333333333,,0.5133,,,1.0,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1627741-1630322-1631218-203110-203937,1610612744,"Buddy Hield, Lindy Waters III, Trayce Jackson-Davis, Draymond Green, Kyle Anderson","Hield, Waters III, Jackson-Davis, Green, Anderson",1627741-1630322-1631218-203110-203937,GSW,119.0,1,2.0,-2.0,5.0,4.0,,4.0,2.0,9.0,3.0,4.0,,,3.0,,,,,,1.0,,,3.0,7.0,,1.0,,6.0,8.0,,4.0,,,,,,,4.0,2.0,,,1.0,,2.0,2.0,,,4.0,1.0,3.0,1.0,,,1.0,4.0,5.0,1.0,,,1.0,,1.0,,1.0,3.0,,,,,,,,,,,,,,2.0,,,1.0,,0.6666666666666666,1.0,,,,0.42857142857142855,,0.375,,0.375,0.5,,0.125,,,,0.75,1.0,1.0,1.0,0.8,1.0,,,,,1.0,0.25,108.90756302521008,,13.4,13.0,10.0,13.0,0.5,0.75,0.75,0.375,,,,,,,,,0.125,,,,,,,0.625,,0.518475,,,,0.6666666666666666,,4.328571428571428,28.3,,,,,,,,2.0,3.0,2.0,4.0,2.0,1.0,2.0,,,,0.5,0.5,0.14285714285714285,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.5229,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1627741-1630322-1631218-203110-203952,1610612744,"Buddy Hield, Lindy Waters III, Trayce Jackson-Davis, Draymond Green, Andrew Wiggins","Hield, Waters III, Jackson-Davis, Green, Wiggins",1627741-1630322-1631218-203110-203952,GSW,232.0,1,4.0,-1.0,9.0,8.0,,,2.0,17.0,1.0,2.0,,,2.0,,,2.0,,1.0,3.0,,,1.0,4.0,2.0,5.0,4.0,12.0,13.0,,2.0,,,,,,,,2.0,,,3.0,1.0,,2.0,,,6.0,2.0,1.0,3.0,,,3.0,3.0,6.0,1.0,1.0,,,,1.0,,1.0,1.0,,,2.0,,4.0,,,2.0,,1.0,,1.0,,10.0,,,,,,,0.4,,0.4,0.25,,0.4444444444444444,,0.5454545454545454,0.3333333333333333,,0.5555555555555556,1.0,,,0.3333333333333333,1.0,0.6666666666666666,0.75,0.5,,1.0,,,,,0.16666666666666666,105.51724137931035,,13.777777777777779,13.5,12.666666666666666,13.125,0.2222222222222222,0.5,0.5,0.2222222222222222,,,,,,,,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.7777777777777778,0.3333333333333333,0.5541333333333333,,0.18181818181818182,0.3333333333333333,0.16666666666666666,,4.1,26.0,,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,0.3333333333333333,0.3333333333333333,,,0.5,,0.3333333333333333,1.0,0.4416,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1627741-1630322-1631218-203471-203937,1610612744,"Buddy Hield, Lindy Waters III, Trayce Jackson-Davis, Dennis Schröder, Kyle Anderson","Hield, Waters III, Jackson-Davis, Schröder, Anderson",1627741-1630322-1631218-203471-203937,GSW,928.0,2,15.0,14.0,31.0,31.0,,,2.0,62.0,4.0,4.0,,9.0,13.0,2.0,3.0,5.0,,1.0,1.0,,,15.0,20.0,2.0,6.0,4.0,40.0,26.0,,4.0,,,,,,,18.0,12.0,3.0,,1.0,1.0,9.0,10.0,6.0,1.0,21.0,,2.0,7.0,6.0,,13.0,2.0,15.0,,3.0,,2.0,,5.0,,2.0,3.0,,,6.0,,5.0,1.0,,3.0,,1.0,,1.0,1.0,36.0,,,,,0.6,0.6923076923076923,0.3333333333333333,,0.3333333333333333,0.75,,0.6923076923076923,,0.7142857142857143,1.0,,0.23076923076923078,0.6,,0.8571428571428571,0.4,0.5384615384615384,,0.65,0.2222222222222222,,,,0.8,1.0,0.5,,96.20689655172414,1.0,13.838709677419354,16.096774193548388,13.741935483870968,15.225806451612904,0.15384615384615385,1.0,1.0,0.5,0.6923076923076923,0.6923076923076923,0.6666666666666666,0.11538461538461539,0.6666666666666666,0.6666666666666666,0.5,0.19230769230769232,0.038461538461538464,1.0,1.0,,,,,0.38461538461538464,1.0,0.4922673076923077,,0.10714285714285714,0.13636363636363635,0.1,,6.784999999999999,23.599999999999998,,3.0,1.0,,1.0,0.5,,2.0,2.0,2.0,2.0,4.0,,2.0,3.0,3.0,1.0,1.0,1.0,,,0.5,0.5,1.0,1.0,0.5519,3.0,,0.6666666666666666,1.0,,,,,,1.0,1.0,,1.0,1.0,1.0,,0.16666666666666666,,,,0.2,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,1610612744,2025,2024-25,True
1627741-1630322-1631218-203471-203952,1610612744,"Buddy Hield, Lindy Waters III, Trayce Jackson-Davis, Dennis Schröder, Andrew Wiggins","Hield, Waters III, Jackson-Davis, Schröder, Wiggins",1627741-1630322-1631218-203471-203952,GSW,474.0,4,8.0,11.0,15.0,15.0,,,3.0,30.0,1.0,2.0,,3.0,6.0,2.0,2.0,2.0,,3.0,4.0,,,6.0,10.0,3.0,6.0,2.0,23.0,12.0,,2.0,,,,,,,4.0,8.0,,,4.0,3.0,2.0,5.0,2.0,,13.0,1.0,2.0,4.0,4.0,,8.0,3.0,11.0,1.0,1.0,,,1.0,1.0,,2.0,2.0,,,1.0,,2.0,,,1.0,,3.0,1.0,3.0,2.0,21.0,,,,,0.3333333333333333,0.4,0.5,,0.5,0.6,,0.65625,,0.6764705882352942,0.3333333333333333,,0.375,1.0,,0.5714285714285714,0.5,0.8,0.3333333333333333,0.6666666666666666,0.42857142857142855,,0.5,1.0,0.25,1.0,1.0,0.14285714285714285,91.13924050632912,0.6666666666666666,13.2,18.4,12.6,16.333333333333332,0.125,0.5,0.5,0.375,0.5,0.5,0.6666666666666666,0.125,1.0,1.0,,0.125,0.25,0.75,0.75,,,,,0.5,0.75,0.506925,,0.058823529411764705,0.09090909090909091,0.08695652173913043,,8.25,25.416666666666668,,9.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,0.5,0.3333333333333333,,,0.6666666666666666,,0.6666666666666666,0.5,0.60975,,,0.6666666666666666,,1.0,,,,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1627741-1630322-1641764-203110-203937,1610612744,"Buddy Hield, Lindy Waters III, Brandin Podziemski, Draymond Green, Kyle Anderson","Hield, Waters III, Podziemski, Green, Anderson",1627741-1630322-1641764-203110-203937,GSW,234.0,2,4.0,10.0,8.0,8.0,,,1.0,16.0,3.0,3.0,,1.0,2.0,1.0,1.0,,,,1.0,,,5.0,6.0,,1.0,2.0,12.0,2.0,,2.0,,,,,,,4.0,6.0,,,1.0,,2.0,2.0,1.0,1.0,4.0,1.0,,1.0,3.0,,4.0,1.0,5.0,,1.0,,1.0,1.0,2.0,,,3.0,,1.0,2.0,,2.0,2.0,,2.0,,,,,,10.0,,,,,0.4,0.5,,,,0.8333333333333334,,0.7142857142857143,,0.8571428571428571,1.0,,0.14285714285714285,0.5,,0.6,,1.0,1.0,0.6666666666666666,0.5,,,,1.0,1.0,1.0,,98.46153846153847,,8.125,21.125,8.125,19.0,0.42857142857142855,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,1.0,1.0,1.0,,0.14285714285714285,,,,,,,0.5714285714285714,,0.5461285714285714,,0.2857142857142857,0.3333333333333333,0.16666666666666666,,6.466666666666666,26.7,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,2.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1627741-1630322-201939-203110-203471,1610612744,"Buddy Hield, Lindy Waters III, Stephen Curry, Draymond Green, Dennis Schröder","Hield, Waters III, Curry, Green, Schröder",1627741-1630322-201939-203110-203471,GSW,9.0,1,,-2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1627741-1630322-201939-203110-203952,1610612744,"Buddy Hield, Lindy Waters III, Stephen Curry, Draymond Green, Andrew Wiggins","Hield, Waters III, Curry, Green, Wiggins",1627741-1630322-201939-203110-203952,GSW,339.0,3,6.0,-6.0,10.0,12.0,8.0,4.0,2.0,22.0,1.0,2.0,1.0,,3.0,,,1.0,,2.0,4.0,1.0,3.0,1.0,5.0,2.0,5.0,,8.0,14.0,,,1.0,3.0,1.0,3.0,,5.0,2.0,,,,4.0,2.0,1.0,3.0,,,8.0,1.0,2.0,1.0,1.0,,2.0,3.0,5.0,,,1.0,3.0,,3.0,1.0,1.0,3.0,,,1.0,,,,,,,2.0,1.0,2.0,1.0,8.0,5.0,8.0,,,1.0,1.0,0.4,0.3333333333333333,0.4,0.2,0.3333333333333333,0.4,0.4166666666666667,0.4,,0.4166666666666667,0.5,,,0.5,0.5,0.5,0.3333333333333333,0.5,0.42857142857142855,1.0,1.0,1.0,,,,,93.45132743362831,0.5,19.7,11.833333333333334,19.0,11.25,0.2,0.5,1.0,0.3,,,,,,,,0.1,0.4,0.5,0.5,0.16666666666666666,,0.5,0.3333333333333333,0.7,0.5,0.519455,0.49509166666666665,,,,0.625,6.32,24.419999999999998,0.8,6.0,2.0,2.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,3.0,3.0,,,,0.2,,0.3333333333333333,1.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
